date,room_number,room_type,capacity,bed_count,bed_size,price,discount_rate,stay_status,bar_rate,currency,season,day_of_week,demand_level,event_flag,min_los,rate_plan,channel,market_segment,booking_lead_time_days,simulated_target_occupancy_pct
2024-09-29,606,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,117,82.4
2024-09-29,607,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,119,82.4
2024-09-29,608,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,18,82.4
2024-09-29,609,Ocean View Two Queen,4,2,Two Queen,469.00,0.04,occupied,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,92,82.4
2024-09-29,610,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,20,82.4
2024-09-29,611,Ocean View Two Queen,4,2,Two Queen,469.00,0.04,occupied,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,89,82.4
2024-09-29,612,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,28,82.4
2024-09-29,613,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,18,82.4
2024-09-29,614,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,66,82.4
2024-09-29,615,Ocean View Two Queen,4,2,Two Queen,469.00,0.06,occupied,489.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,64,82.4
2024-09-29,616,Ocean View Two Queen,4,2,Two Queen,469.00,0.04,occupied,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,109,82.4
2024-09-29,617,Ocean View Two Queen,4,2,Two Queen,479.00,0.03,vacant,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Available Inventory,,82.4
2024-09-29,618,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,28,82.4
2024-09-29,701,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,129,82.4
2024-09-29,702,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,92,82.4
2024-09-29,703,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,15,82.4
2024-09-29,704,Ocean View Two Queen,4,2,Two Queen,439.00,0.12,occupied,489.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,125,82.4
2024-09-29,705,Ocean View Two Queen,4,2,Two Queen,469.00,0.06,occupied,489.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,16,82.4
2024-09-29,706,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,99,82.4
2024-09-29,707,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,33,82.4
2024-09-29,708,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,81,82.4
2024-09-29,709,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,44,82.4
2024-09-29,710,Ocean View Two Queen,4,2,Two Queen,469.00,0.04,occupied,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,91,82.4
2024-09-29,711,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,77,82.4
2024-09-29,712,Ocean View Two Queen,4,2,Two Queen,439.00,0.12,occupied,489.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,147,82.4
2024-09-29,713,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,69,82.4
2024-09-29,714,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,128,82.4
2024-09-29,715,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,56,82.4
2024-09-29,716,Ocean View Two Queen,4,2,Two Queen,439.00,0.12,occupied,489.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,190,82.4
2024-09-29,717,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,111,82.4
2024-09-29,718,Ocean View Two Queen,4,2,Two Queen,469.00,0.04,occupied,489.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,23,82.4
2024-09-29,801,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,15,82.4
2024-09-29,802,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,vacant,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Available Inventory,,82.4
2024-09-29,803,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,28,82.4
2024-09-29,804,Ocean View Two Queen,4,2,Two Queen,489.00,0.00,occupied,489.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,85,82.4
2024-09-29,805,Ocean View Two Queen,4,2,Two Queen,469.00,0.05,occupied,489.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,27,82.4
2024-09-29,806,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,69,82.4
2024-09-29,807,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,26,82.4
2024-09-29,808,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,86,82.4
2024-09-29,809,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,113,82.4
2024-09-29,810,Beachfront King,2,1,King,529.00,0.06,occupied,559.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,74,82.4
2024-09-29,811,Beachfront King,2,1,King,539.00,0.04,occupied,559.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,109,82.4
2024-09-29,812,Beachfront King,2,1,King,539.00,0.04,occupied,559.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,47,82.4
2024-09-29,813,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,57,82.4
2024-09-29,814,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,63,82.4
2024-09-29,815,Beachfront King,2,1,King,539.00,0.05,occupied,559.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,23,82.4
2024-09-29,816,Beachfront King,2,1,King,539.00,0.05,occupied,559.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,57,82.4
2024-09-29,817,Beachfront King,2,1,King,539.00,0.05,occupied,559.00,USD,Shoulder,Sunday,High,None,1,OTA_RETAIL,OTA,Leisure Transient,117,82.4
2024-09-29,818,Beachfront King,2,1,King,529.00,0.06,occupied,559.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,98,82.4
2024-09-29,901,Beachfront King,2,1,King,499.00,0.12,occupied,559.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,229,82.4
2024-09-29,902,Beachfront King,2,1,King,529.00,0.06,occupied,559.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,69,82.4
2024-09-29,903,Beachfront King,2,1,King,539.00,0.04,occupied,559.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,56,82.4
2024-09-29,904,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,93,82.4
2024-09-29,905,Beachfront King,2,1,King,499.00,0.12,occupied,559.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,88,82.4
2024-09-29,906,Beachfront King,2,1,King,559.00,0.00,occupied,559.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,66,82.4
2024-09-29,907,Beachfront King,2,1,King,529.00,0.06,occupied,559.00,USD,Shoulder,Sunday,High,None,1,PACKAGE,Direct,Leisure Package,89,82.4
2024-09-29,908,Beachfront Two Queen,4,2,Two Queen,529.00,0.12,occupied,599.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,212,82.4
2024-09-29,909,Beachfront Two Queen,4,2,Two Queen,579.00,0.04,occupied,599.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,16,82.4
2024-09-29,910,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,58,82.4
2024-09-29,911,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,51,82.4
2024-09-29,912,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,86,82.4
2024-09-29,913,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,80,82.4
2024-09-29,914,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,12,82.4
2024-09-29,915,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,70,82.4
2024-09-29,916,Beachfront Two Queen,4,2,Two Queen,579.00,0.04,occupied,599.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,74,82.4
2024-09-29,917,Beachfront Two Queen,4,2,Two Queen,579.00,0.04,occupied,599.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,87,82.4
2024-09-29,918,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,110,82.4
2024-09-29,1001,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,16,82.4
2024-09-29,1002,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,41,82.4
2024-09-29,1003,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,64,82.4
2024-09-29,1004,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,121,82.4
2024-09-29,1005,Beachfront Two Queen,4,2,Two Queen,599.00,0.00,occupied,599.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,101,82.4
2024-09-29,1006,Premium Ocean View King,2,1,King,659.00,0.00,occupied,659.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,43,82.4
2024-09-29,1007,Premium Ocean View King,2,1,King,599.00,0.10,occupied,659.00,USD,Shoulder,Sunday,High,None,1,GROUP_CONTRACT,Group,Group,187,82.4
2024-09-29,1008,Premium Ocean View King,2,1,King,659.00,0.00,occupied,659.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,97,82.4
2024-09-29,1009,Premium Ocean View King,2,1,King,659.00,0.00,vacant,659.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Available Inventory,,82.4
2024-09-29,1010,Premium Ocean View King,2,1,King,649.00,0.02,occupied,659.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,83,82.4
2024-09-29,1011,Premium Ocean View Two Queen,4,2,Two Queen,699.00,0.02,occupied,709.00,USD,Shoulder,Sunday,High,None,1,DIRECT_MEMBER,Direct,Leisure Transient,117,82.4
2024-09-29,1012,Premium Ocean View Two Queen,4,2,Two Queen,709.00,0.00,occupied,709.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,65,82.4
2024-09-29,1013,Premium Ocean View Two Queen,4,2,Two Queen,709.00,0.00,occupied,709.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,107,82.4
2024-09-29,1014,Beachfront Suite,4,2,King + Queen Sleeper Sofa,969.00,0.00,occupied,969.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,96,82.4
2024-09-29,1015,Beachfront Suite,4,2,King + Queen Sleeper Sofa,969.00,0.00,occupied,969.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,36,82.4
2024-09-29,1016,Beachfront Suite,4,2,King + Queen Sleeper Sofa,969.00,0.00,occupied,969.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,54,82.4
2024-09-29,1017,Beachfront Suite,4,2,King + Queen Sleeper Sofa,969.00,0.00,occupied,969.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,34,82.4
2024-09-29,1018,Beachfront Suite,4,2,King + Queen Sleeper Sofa,969.00,0.00,occupied,969.00,USD,Shoulder,Sunday,High,None,1,BAR,Direct,Leisure Transient,41,82.4
2024-09-30,201,Standard King,2,1,King,299.00,0.02,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,60,64.7
2024-09-30,202,Standard King,2,1,King,269.00,0.10,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,60,64.7
2024-09-30,203,Standard King,2,1,King,279.00,0.08,vacant,299.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,64.7
2024-09-30,204,Standard King,2,1,King,269.00,0.10,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,31,64.7
2024-09-30,205,Standard King,2,1,King,289.00,0.05,vacant,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,206,Standard King,2,1,King,289.00,0.05,vacant,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,207,Standard King,2,1,King,299.00,0.02,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,35,64.7
2024-09-30,208,Standard King,2,1,King,299.00,0.02,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,33,64.7
2024-09-30,209,Standard King,2,1,King,269.00,0.10,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,37,64.7
2024-09-30,210,Standard King,2,1,King,269.00,0.10,vacant,299.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,211,Standard King,2,1,King,289.00,0.05,vacant,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,212,Standard King,2,1,King,279.00,0.07,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,39,64.7
2024-09-30,213,Standard King,2,1,King,279.00,0.08,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,PACKAGE,Direct,Leisure Package,61,64.7
2024-09-30,214,Standard King,2,1,King,299.00,0.02,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,45,64.7
2024-09-30,215,Standard King,2,1,King,269.00,0.10,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,56,64.7
2024-09-30,216,Standard King,2,1,King,299.00,0.02,occupied,299.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,42,64.7
2024-09-30,217,Standard Two Queen,4,2,Two Queen,299.00,0.10,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,49,64.7
2024-09-30,218,Standard Two Queen,4,2,Two Queen,329.00,0.02,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,67,64.7
2024-09-30,219,Standard Two Queen,4,2,Two Queen,299.00,0.10,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,301,Standard Two Queen,4,2,Two Queen,289.00,0.15,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,GROUP_CONTRACT,Group,Group,209,64.7
2024-09-30,302,Standard Two Queen,4,2,Two Queen,309.00,0.07,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,63,64.7
2024-09-30,303,Standard Two Queen,4,2,Two Queen,329.00,0.02,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,36,64.7
2024-09-30,304,Standard Two Queen,4,2,Two Queen,299.00,0.10,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,24,64.7
2024-09-30,305,Standard Two Queen,4,2,Two Queen,309.00,0.08,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,PACKAGE,Direct,Leisure Package,67,64.7
2024-09-30,306,Standard Two Queen,4,2,Two Queen,299.00,0.10,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,73,64.7
2024-09-30,307,Standard Two Queen,4,2,Two Queen,319.00,0.05,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,308,Standard Two Queen,4,2,Two Queen,299.00,0.10,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,309,Standard Two Queen,4,2,Two Queen,299.00,0.10,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,69,64.7
2024-09-30,310,Standard Two Queen,4,2,Two Queen,329.00,0.02,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,25,64.7
2024-09-30,311,Standard Two Queen,4,2,Two Queen,319.00,0.05,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,312,Standard Two Queen,4,2,Two Queen,309.00,0.07,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,43,64.7
2024-09-30,313,Standard Two Queen,4,2,Two Queen,289.00,0.15,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,GROUP_CONTRACT,Group,Group,125,64.7
2024-09-30,314,Standard Two Queen,4,2,Two Queen,309.00,0.08,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,64.7
2024-09-30,315,Standard Two Queen,4,2,Two Queen,329.00,0.02,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,16,64.7
2024-09-30,316,Standard Two Queen,4,2,Two Queen,309.00,0.08,occupied,329.00,USD,Shoulder,Monday,Medium,None,1,PACKAGE,Direct,Leisure Package,74,64.7
2024-09-30,317,Standard Two Queen,4,2,Two Queen,309.00,0.08,vacant,329.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,64.7
2024-09-30,318,Ocean View King,2,1,King,359.00,0.10,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,319,Ocean View King,2,1,King,379.00,0.05,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,401,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,65,64.7
2024-09-30,402,Ocean View King,2,1,King,369.00,0.07,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,2,64.7
2024-09-30,403,Ocean View King,2,1,King,379.00,0.05,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,404,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,21,64.7
2024-09-30,405,Ocean View King,2,1,King,369.00,0.07,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,39,64.7
2024-09-30,406,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,23,64.7
2024-09-30,407,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,32,64.7
2024-09-30,408,Ocean View King,2,1,King,359.00,0.10,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,31,64.7
2024-09-30,409,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,54,64.7
2024-09-30,410,Ocean View King,2,1,King,379.00,0.05,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Available Inventory,,64.7
2024-09-30,411,Ocean View King,2,1,King,359.00,0.10,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,412,Ocean View King,2,1,King,359.00,0.10,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,MOBILE_SAVER,Direct,Available Inventory,,64.7
2024-09-30,413,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,21,64.7
2024-09-30,414,Ocean View King,2,1,King,339.00,0.15,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,GROUP_CONTRACT,Group,Group,165,64.7
2024-09-30,415,Ocean View King,2,1,King,359.00,0.10,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,OTA_PROMO,OTA,Leisure Transient,71,64.7
2024-09-30,416,Ocean View King,2,1,King,369.00,0.07,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,30,64.7
2024-09-30,417,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,59,64.7
2024-09-30,418,Ocean View King,2,1,King,369.00,0.07,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,6,64.7
2024-09-30,419,Ocean View King,2,1,King,389.00,0.02,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,BAR,Direct,Leisure Transient,56,64.7
2024-09-30,501,Ocean View King,2,1,King,369.00,0.07,occupied,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Leisure Transient,18,64.7
2024-09-30,502,Ocean View King,2,1,King,359.00,0.08,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,64.7
2024-09-30,503,Ocean View King,2,1,King,359.00,0.08,vacant,389.00,USD,Shoulder,Monday,Medium,None,1,DIRECT_MEMBER,Direct,Available Inventory,,64.7
